theta_rad,theta_deg,Fz_mN,Fx_mN
1.185794490192344952e+00,6.794101965788846087e+01,6.736346832228405401e+05,2.290581248340943130e+05
1.184994490192344818e+00,6.789518303427797719e+01,6.813341899891007924e+05,2.321480015323994157e+05
1.184194490192344906e+00,6.784934641066752192e+01,6.620731989101786166e+05,2.238722757936548733e+05
1.183394490192344994e+00,6.780350978705706666e+01,6.696138117720052833e+05,2.263685467709393997e+05
1.182594490192344860e+00,6.775767316344658298e+01,6.537363283725654474e+05,2.192775231359442696e+05
1.181794490192344949e+00,6.771183653983612771e+01,7.558475929902251810e+05,2.605446813373999321e+05
1.180994490192344815e+00,6.766599991622565824e+01,7.282489368638639571e+05,2.505642368643507070e+05
1.180194490192344903e+00,6.762016329261518877e+01,7.613735442573352484e+05,2.647627637195345596e+05
1.179394490192344991e+00,6.757432666900473350e+01,7.373294500109311193e+05,2.502489624400477041e+05
1.178594490192344857e+00,6.752849004539426403e+01,7.186830291130678961e+05,2.403235212901793129e+05
1.177794490192344945e+00,6.748265342178379456e+01,7.328986251181627158e+05,2.440995361458132102e+05
1.176994490192344811e+00,6.743681679817332508e+01,7.131802624460146762e+05,2.340092577261463448e+05
1.176194490192344899e+00,6.739098017456285561e+01,6.969739729998372495e+05,2.256645788094212185e+05
1.175394490192344987e+00,6.734514355095240035e+01,6.826738583481940441e+05,2.184648070252193720e+05
1.174594490192344853e+00,6.729930692734193087e+01,7.211733243168060435e+05,2.337297263352369191e+05
1.173794490192344941e+00,6.725347030373146140e+01,7.100108973001404665e+05,2.338016402288532990e+05
1.172994490192344808e+00,6.720763368012099193e+01,6.818813157385439845e+05,2.243310726511534886e+05
1.172194490192344896e+00,6.716179705651053666e+01,6.610287957360155415e+05,2.169589170454918931e+05
1.171394490192344984e+00,6.711596043290006719e+01,6.800948498403929407e+05,2.261788276521579828e+05
1.170594490192344850e+00,6.707012380928959772e+01,6.582394415227738209e+05,2.181925197054198943e+05
1.169794490192344938e+00,6.702428718567914245e+01,7.126222387108980911e+05,2.426023868725599023e+05
1.168994490192344804e+00,6.697845056206865877e+01,6.848063593400816899e+05,2.319962600668462401e+05
1.168194490192344892e+00,6.693261393845820351e+01,6.655372666454026476e+05,2.246855544668289076e+05
1.167394490192344980e+00,6.688677731484774824e+01,6.505695750879643019e+05,2.189310710388466541e+05
1.166594490192344846e+00,6.684094069123726456e+01,6.787035718689135974e+05,2.314569618637061794e+05
1.165794490192344934e+00,6.679510406762680930e+01,6.989197413299242035e+05,2.406260993204663682e+05
1.164994490192344800e+00,6.674926744401633982e+01,6.758423693399929907e+05,2.313148136581149593e+05
1.164194490192344889e+00,6.670343082040587035e+01,6.581595123176431516e+05,2.244547241794114525e+05
1.163394490192344977e+00,6.665759419679541509e+01,6.433269206642644713e+05,2.190535355979152955e+05
1.162594490192344843e+00,6.661175757318494561e+01,6.301153323610617081e+05,2.146778382584112114e+05
1.161794490192344931e+00,6.656592094957447614e+01,6.664930764635663945e+05,2.322065069988614996e+05
1.160994490192344797e+00,6.652008432596400667e+01,6.445728927223888459e+05,2.249879353346338030e+05
1.160194490192344885e+00,6.647424770235353719e+01,6.555245395302090328e+05,2.326120502692130103e+05
1.159394490192344973e+00,6.642841107874308193e+01,6.342946211546076229e+05,2.268374390938024153e+05
1.158594490192344839e+00,6.638257445513261246e+01,6.170268959942408837e+05,2.232591748990504129e+05
1.157794490192344927e+00,6.633673783152214298e+01,6.789924620586624369e+05,2.541423444516482705e+05
1.156994490192344793e+00,6.629090120791167351e+01,6.497897759970407933e+05,2.456957978589884588e+05
1.156194490192344881e+00,6.624506458430121825e+01,6.287504022809267044e+05,2.413728771581437322e+05
1.155394490192344970e+00,6.619922796069074877e+01,6.456123746296181343e+05,2.537321039435649873e+05
1.154594490192344836e+00,6.615339133708027930e+01,7.036286100516637089e+05,2.454256052465539833e+05
1.153794490192344924e+00,6.610755471346982404e+01,6.801264773745876737e+05,2.350160521354631637e+05
1.152994490192344790e+00,6.606171808985934035e+01,6.626314077131350059e+05,2.272362879237671732e+05
1.152194490192344878e+00,6.601588146624888509e+01,6.480947152233992238e+05,2.209874793076638889e+05
1.151394490192344966e+00,6.597004484263842983e+01,6.702162659289062722e+05,2.313903890963953163e+05
1.150594490192344832e+00,6.592420821902794614e+01,6.713860097474358045e+05,2.328409713106173440e+05
1.149794490192344920e+00,6.587837159541749088e+01,6.512051714871171862e+05,2.251510652515828260e+05
1.148994490192344786e+00,6.583253497180702141e+01,6.353842845554184169e+05,2.198682157767358294e+05
1.148194490192344874e+00,6.578669834819655193e+01,6.615417050828482024e+05,2.340041628705995972e+05
1.147394490192344962e+00,6.574086172458609667e+01,6.393801490036403993e+05,2.270834229167752492e+05
1.146594490192344828e+00,6.569502510097562720e+01,6.212846174814940896e+05,2.227424948704653361e+05
1.145794490192344917e+00,6.564918847736515772e+01,6.300516435810268158e+05,2.313051566033705312e+05
1.144994490192344783e+00,6.560335185375468825e+01,6.577670127349843970e+05,2.492886020303840050e+05
1.144194490192344871e+00,6.555751523014423299e+01,6.315010365585477557e+05,2.432648570441117627e+05
1.143394490192344959e+00,6.551167860653376351e+01,6.115563518962841481e+05,2.395825720082522603e+05
1.142594490192344825e+00,6.546584198292329404e+01,6.535864837042898871e+05,2.647285489303701324e+05
1.141794490192344913e+00,6.542000535931282457e+01,6.579153725398330716e+05,2.704291543137043482e+05
1.140994490192345001e+00,6.537416873570236930e+01,6.373106354849366471e+05,2.625707889660605579e+05
1.140194490192344867e+00,6.532833211209189983e+01,6.344825356481401250e+05,2.628327638697961811e+05
1.139394490192344955e+00,6.528249548848143036e+01,6.315968822551551275e+05,2.623756612750391359e+05
1.138594490192344821e+00,6.523665886487096088e+01,6.639669449391051894e+05,2.775096690330261481e+05
1.137794490192344909e+00,6.519082224126050562e+01,6.538296590564582730e+05,2.728807545433134073e+05
1.136994490192344998e+00,6.514498561765003615e+01,6.462668518474736484e+05,2.693117859851766843e+05
1.136194490192344864e+00,6.509914899403956667e+01,6.400019203700738726e+05,2.662754632260063081e+05
1.135394490192344952e+00,6.505331237042911141e+01,6.704364653591740644e+05,2.802881830693918746e+05
1.134594490192344818e+00,6.500747574681862773e+01,6.578364151867200853e+05,2.743194194391978090e+05
1.133794490192344906e+00,6.496163912320817246e+01,6.485387156459412072e+05,2.699075809363846784e+05
1.132994490192344994e+00,6.491580249959771720e+01,6.971386601432547905e+05,2.926327625577506260e+05
1.132194490192344860e+00,6.486996587598723352e+01,6.796686930579280015e+05,2.844927543337702518e+05
1.131394490192344948e+00,6.482412925237677825e+01,7.194220790184522048e+05,3.031599119925661362e+05
1.130594490192344814e+00,6.477829262876630878e+01,6.994067587694035610e+05,2.928275510361452471e+05
1.129794490192344902e+00,6.473245600515583931e+01,7.521345868744535837e+05,3.151521047320025973e+05
1.128994490192344990e+00,6.468661938154538404e+01,7.280120468985644402e+05,3.016587757556036231e+05
1.128194490192344857e+00,6.464078275793491457e+01,7.297732916136144195e+05,3.004878017695129383e+05
1.127394490192344945e+00,6.459494613432444510e+01,7.136165138730817707e+05,2.908025443004023982e+05
1.126594490192344811e+00,6.454910951071397562e+01,7.013918504343793029e+05,2.829766267246092902e+05
1.125794490192344899e+00,6.450327288710350615e+01,7.124048920825354289e+05,2.862888861665625591e+05
1.124994490192344987e+00,6.445743626349305089e+01,6.992442093278706307e+05,2.782120384612415219e+05
1.124194490192344853e+00,6.441159963988258141e+01,6.884991381985242479e+05,2.714653535195305594e+05
1.123394490192344941e+00,6.436576301627211194e+01,7.002989391676958185e+05,2.757700583101219381e+05
1.122594490192344807e+00,6.431992639266164247e+01,6.871430438399226405e+05,2.683891495844504680e+05
1.121794490192344895e+00,6.427408976905118720e+01,6.761340527163149090e+05,2.623370641654198407e+05
1.120994490192344983e+00,6.422825314544071773e+01,6.901259585029890295e+05,2.686716732248358312e+05
1.120194490192344849e+00,6.418241652183024826e+01,7.054241673832503147e+05,2.760067613442395814e+05
1.119394490192344938e+00,6.413657989821979299e+01,6.875537741999207065e+05,2.675913632277130964e+05
1.118594490192344804e+00,6.409074327460930931e+01,7.092890503344197059e+05,2.784020495420038933e+05
1.117794490192344892e+00,6.404490665099885405e+01,7.257308807103477884e+05,2.864073816778190085e+05
1.116994490192344980e+00,6.399907002738839168e+01,7.483113764792339643e+05,2.974061740614686860e+05
1.116194490192344846e+00,6.395323340377792221e+01,7.781030730742268497e+05,3.120214531903049792e+05
1.115394490192344934e+00,6.390739678016745984e+01,8.571962509786000010e+05,3.379487110533055384e+05
1.114594490192344800e+00,6.386156015655698326e+01,8.197882029949310236e+05,3.192366405424838886e+05
1.113794490192344888e+00,6.381572353294652089e+01,7.929691075335262576e+05,3.053821253937991569e+05
1.112994490192344976e+00,6.376988690933606563e+01,7.718945193360637641e+05,2.940830912344887620e+05
1.112194490192344842e+00,6.372405028572558905e+01,7.542701531600907911e+05,2.844447224486951600e+05
1.111394490192344930e+00,6.367821366211512668e+01,7.387515065561241936e+05,2.760354218038943363e+05
1.110594490192344796e+00,6.363237703850465721e+01,7.244038185119605623e+05,2.687672076791837462e+05
1.109794490192344885e+00,6.358654041489419484e+01,7.108433655505983625e+05,2.623762393257255899e+05
1.108994490192344973e+00,6.354070379128373247e+01,6.979165994156667730e+05,2.564647444938351982e+05
1.108194490192344839e+00,6.349486716767326300e+01,6.753110586854219437e+05,2.531420474851549952e+05
1.107394490192344927e+00,6.344903054406280063e+01,6.573910872466514120e+05,2.496174306729151285e+05
1.106594490192344793e+00,6.340319392045232405e+01,6.426410321765840054e+05,2.463336484159089450e+05
1.105794490192344881e+00,6.335735729684186879e+01,6.305942724491736153e+05,2.430529788223869691e+05
1.104994490192344969e+00,6.331152067323140642e+01,6.205871292903892463e+05,2.393286922391845728e+05
1.104194490192344835e+00,6.326568404962092984e+01,6.114139844942162745e+05,2.356983401441620372e+05
1.103394490192344923e+00,6.321984742601046747e+01,6.026712968852919294e+05,2.321884323718543747e+05
1.102594490192344789e+00,6.317401080239999800e+01,6.609580493104972411e+05,2.626337904184118379e+05
1.101794490192344877e+00,6.312817417878953563e+01,7.302417216701362049e+05,2.993273230279391282e+05
1.100994490192344966e+00,6.308233755517907326e+01,7.620515031282673590e+05,3.175703668080134084e+05
1.100194490192344832e+00,6.303650093156860379e+01,7.513760912218431477e+05,3.145358954884634004e+05
1.099394490192344920e+00,6.299066430795814142e+01,7.431056241820950527e+05,3.130504130366992322e+05
1.098594490192344786e+00,6.294482768434766484e+01,7.326332879622639157e+05,3.108772302409125259e+05
1.097794490192344874e+00,6.289899106073720958e+01,7.047997743909138953e+05,3.003496625453850720e+05
1.096994490192344962e+00,6.285315443712674721e+01,7.018360328020978486e+05,3.031494878045795485e+05
1.096194490192344828e+00,6.280731781351627063e+01,6.793284763858180959e+05,2.965901021077824989e+05
1.095394490192344916e+00,6.276148118990580826e+01,6.782523707733930787e+05,3.017326445977190160e+05
1.094594490192345004e+00,6.271564456629535300e+01,6.588240734505937435e+05,2.981195244405953563e+05
1.093794490192344870e+00,6.266980794268487642e+01,6.436313637948385440e+05,2.960009738375763409e+05
1.092994490192344959e+00,6.262397131907441405e+01,6.458371890401041601e+05,3.013069747755710268e+05
1.092194490192344825e+00,6.257813469546394458e+01,6.336073138469469268e+05,2.983022971980755101e+05
1.091394490192344913e+00,6.253229807185348221e+01,6.236498226493207039e+05,2.961638756866769982e+05
1.090594490192345001e+00,6.248646144824301984e+01,6.153557911122115329e+05,2.941459036276607076e+05
1.089794490192344867e+00,6.244062482463255037e+01,6.726445165979404701e+05,2.851854458308938774e+05
1.088994490192344955e+00,6.239478820102208800e+01,6.725046169642604655e+05,2.851969640163747245e+05
1.088194490192344821e+00,6.234895157741161142e+01,7.024401983304908499e+05,3.028537150554809486e+05
1.087394490192344909e+00,6.230311495380114906e+01,6.731929302558077034e+05,2.899483996968163410e+05
1.086594490192344997e+00,6.225727833019069379e+01,6.994524111174150603e+05,3.071377027986123576e+05
1.085794490192344863e+00,6.221144170658021721e+01,6.722435663977522636e+05,2.973984217678057612e+05
1.084994490192344951e+00,6.216560508296975485e+01,6.905735198344927048e+05,3.127382900808319100e+05
1.084194490192344817e+00,6.211976845935928537e+01,6.643493001731706318e+05,3.056115006623816444e+05
1.083394490192344906e+00,6.207393183574882300e+01,6.782894896863835165e+05,3.207547811650779913e+05
1.082594490192344994e+00,6.202809521213836064e+01,6.546435666182007408e+05,3.153196170080603915e+05
1.081794490192344860e+00,6.198225858852789116e+01,6.387750247958010295e+05,3.095863008266175748e+05
1.080994490192344948e+00,6.193642196491742880e+01,6.675831946701437701e+05,3.240699366315153893e+05
1.080194490192344814e+00,6.189058534130695222e+01,6.642301321589951403e+05,3.207865621205316274e+05
1.079394490192344902e+00,6.184474871769648985e+01,6.627561504736224888e+05,3.182748518816786818e+05
1.078594490192344990e+00,6.179891209408603459e+01,6.864631681493561482e+05,3.290942449369211681e+05
1.077794490192344856e+00,6.175307547047555801e+01,6.798092222028098768e+05,3.235388972774932627e+05
1.076994490192344944e+00,6.170723884686509564e+01,6.748941748056204524e+05,3.188441525934216334e+05
1.076194490192344810e+00,6.166140222325462616e+01,6.706961372530135559e+05,3.145141278340331628e+05
1.075394490192344898e+00,6.161556559964416380e+01,7.898658147743629524e+05,3.768742549506860087e+05
1.074594490192344987e+00,6.156972897603370143e+01,7.685302940968255280e+05,3.645448360469254549e+05
1.073794490192344853e+00,6.152389235242323196e+01,8.043424217562826816e+05,3.831995813789419481e+05
1.072994490192344941e+00,6.147805572881276959e+01,7.833266379033520352e+05,3.710967101225952501e+05
1.072194490192344807e+00,6.143221910520229301e+01,7.680260387515557231e+05,3.622589649233329110e+05
1.071394490192344895e+00,6.138638248159183775e+01,7.559255569485349115e+05,3.552957013562678476e+05
1.070594490192344983e+00,6.134054585798137538e+01,8.057352809026549803e+05,3.823073383659467800e+05
1.069794490192344849e+00,6.129470923437089880e+01,7.849932240415378474e+05,3.679716539410099504e+05
1.068994490192344937e+00,6.124887261076043643e+01,7.701164294499646639e+05,3.563507091755182482e+05
1.068194490192344803e+00,6.120303598714996696e+01,7.733674406779601704e+05,3.619318721894733608e+05
1.067394490192344891e+00,6.115719936353950459e+01,7.468192667846662225e+05,3.475460766503482591e+05
1.066594490192344979e+00,6.111136273992904222e+01,7.286228129532749299e+05,3.362606192813240341e+05
1.065794490192344846e+00,6.106552611631857275e+01,7.149285053876136662e+05,3.267661216479708673e+05
1.064994490192344934e+00,6.101968949270811038e+01,7.205971714128821623e+05,3.276569965968803153e+05
1.064194490192344800e+00,6.097385286909763380e+01,7.398539097268593032e+05,3.359944320323835127e+05
1.063394490192344888e+00,6.092801624548717854e+01,7.225145433456526371e+05,3.240576572695808718e+05
1.062594490192344976e+00,6.088217962187671617e+01,7.090248497708188370e+05,3.143635022356943227e+05
1.061794490192344842e+00,6.083634299826623959e+01,6.975786569688874297e+05,3.060069582902519614e+05
1.060994490192344930e+00,6.079050637465577722e+01,7.553670741137822624e+05,3.366452947875410900e+05
1.060194490192344796e+00,6.074466975104530775e+01,7.592194526817980222e+05,3.385900883791084634e+05
1.059394490192344884e+00,6.069883312743484538e+01,7.370661915942108026e+05,3.264132568582522217e+05
